id,owner_id,owner_kind,article_code,penalty_type,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty,text
penalty_article_235_clause_5_4,article_235_clause_5,Clause,235,fine,,,2000000000,10000000000,false,false,phạt tiền từ 2.000.000.000 đồng đến 10.000.000.000 đồng
penalty_article_235_clause_5_point_a_1,article_235_clause_5_point_a,Point,235,fine,,,6000000000,14000000000,false,false,phạt tiền từ 6.000.000.000 đồng đến 14.000.000.000 đồng
penalty_article_235_clause_5_point_b_1,article_235_clause_5_point_b,Point,235,fine,,,14000000000,24000000000,false,false,phạt tiền từ 14.000.000.000 đồng đến 24.000.000.000 đồng
penalty_article_235_clause_5_point_c_1,article_235_clause_5_point_c,Point,235,fine,,,24000000000,40000000000,false,false,phạt tiền từ 24.000.000.000 đồng đến 40.000.000.000 đồng
penalty_article_235_clause_5_point_d_1,article_235_clause_5_point_d,Point,235,fine,,,2000000000,10000000000,false,false,phạt tiền từ 2.000.000.000 đồng đến 10.000.000.000 đồng
penalty_article_236_clause_1_1,article_236_clause_1,Clause,236,imprisonment,24,36,,,false,false,phạt tù từ 02 năm đến 03 năm
penalty_article_236_clause_1_2,article_236_clause_1,Clause,236,fine,,,100000000,400000000,false,false,phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng
penalty_article_236_clause_2_1,article_236_clause_2,Clause,236,imprisonment,36,60,,,false,false,phạt tù từ 03 năm đến 05 năm
penalty_article_236_clause_2_2,article_236_clause_2,Clause,236,fine,,,400000000,2000000000,false,false,phạt tiền từ 400.000.000 đồng đến 2.000.000.000 đồng
penalty_article_236_clause_3_1,article_236_clause_3,Clause,236,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_236_clause_4_1,article_236_clause_4,Clause,236,fine,,,20000000,300000000,false,false,phạt tiền từ 20.000.000 đồng đến 300.000.000 đồng
penalty_article_237_clause_1_1,article_237_clause_1,Clause,237,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_237_clause_1_2,article_237_clause_1,Clause,237,fine,,,100000000,1000000000,false,false,phạt tiền từ 100.000.000 đồng đến 1.000.000.000 đồng
penalty_article_237_clause_2_1,article_237_clause_2,Clause,237,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_237_clause_2_2,article_237_clause_2,Clause,237,fine,,,1000000000,4000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 4.000.000.000 đồng
penalty_article_237_clause_3_1,article_237_clause_3,Clause,237,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_237_clause_4_1,article_237_clause_4,Clause,237,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
