id,crime_id,article_id,article_code,owner_id,owner_kind,text,min_value,max_value,unit,normalized_text
threshold_article_138_clause_1_000_dong,crime_138,article_138,138,article_138_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_138_clause_1_tu_31_den_60,crime_138,article_138,138,article_138_clause_1,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_138_clause_2_tu_31_den_60,crime_138,article_138,138,article_138_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_138_clause_2_61_tro_len,crime_138,article_138,138,article_138_clause_2,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_138_clause_3_61_tro_len,crime_138,article_138,138,article_138_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_138_clause_2_point_a_tu_31_den_60,crime_138,article_138,138,article_138_clause_2_point_a,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_138_clause_2_point_b_61_tro_len,crime_138,article_138,138,article_138_clause_2_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_139_clause_1_tu_31_den_60,crime_139,article_139,139,condition_article_139_clause_1,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_139_clause_3_61_tro_len,crime_139,article_139,139,condition_article_139_clause_3,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_139_clause_2_point_a_tu_31_den_60,crime_139,article_139,139,condition_article_139_clause_2_point_a,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_139_clause_2_point_b_61_tro_len,crime_139,article_139,139,condition_article_139_clause_2_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_139_clause_1_000_000_dong_den_100_000,crime_139,article_139,139,article_139_clause_1,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_139_clause_1_000_dong,crime_139,article_139,139,article_139_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_139_clause_1_tu_31_den_60,crime_139,article_139,139,article_139_clause_1,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_139_clause_2_tu_31_den_60,crime_139,article_139,139,article_139_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_139_clause_2_61_tro_len,crime_139,article_139,139,article_139_clause_2,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_139_clause_3_61_tro_len,crime_139,article_139,139,article_139_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_139_clause_2_point_a_tu_31_den_60,crime_139,article_139,139,article_139_clause_2_point_a,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_139_clause_2_point_b_61_tro_len,crime_139,article_139,139,article_139_clause_2_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_140_clause_2_point_b_31_tro_len,crime_140,article_140,140,condition_article_140_clause_2_point_b,Condition,31% trở lên,31,,percent,31 tro len
threshold_article_140_clause_2_31_tro_len,crime_140,article_140,140,article_140_clause_2,Clause,31% trở lên,31,,percent,31 tro len
threshold_article_140_clause_2_point_b_31_tro_len,crime_140,article_140,140,article_140_clause_2_point_b,Point,31% trở lên,31,,percent,31 tro len
threshold_condition_article_141_clause_4_du_16_tuoi_den_duoi_18_tuoi,crime_141,article_141,141,condition_article_141_clause_4,Condition,đủ 16 tuổi đến dưới 18 tuổi,16,18,age,du 16 tuoi den duoi 18 tuoi
threshold_condition_article_141_clause_2_point_h_tu_31_den_60,crime_141,article_141,141,condition_article_141_clause_2_point_h,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_141_clause_3_point_a_61_tro_len,crime_141,article_141,141,condition_article_141_clause_3_point_a,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_141_clause_2_tu_31_den_60,crime_141,article_141,141,article_141_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_141_clause_3_61_tro_len,crime_141,article_141,141,article_141_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_141_clause_4_du_16_tuoi_den_duoi_18_tuoi,crime_141,article_141,141,article_141_clause_4,Clause,đủ 16 tuổi đến dưới 18 tuổi,16,18,age,du 16 tuoi den duoi 18 tuoi
threshold_article_141_clause_2_point_h_tu_31_den_60,crime_141,article_141,141,article_141_clause_2_point_h,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_141_clause_3_point_a_61_tro_len,crime_141,article_141,141,article_141_clause_3_point_a,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_142_clause_1_point_a_du_13_tuoi_den_duoi_16_tuoi,crime_142,article_142,142,condition_article_142_clause_1_point_a,Condition,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_condition_article_142_clause_2_point_c_tu_31_den_60,crime_142,article_142,142,condition_article_142_clause_2_point_c,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_142_clause_3_point_d_61_tro_len,crime_142,article_142,142,condition_article_142_clause_3_point_d,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_142_clause_1_du_13_tuoi_den_duoi_16_tuoi,crime_142,article_142,142,article_142_clause_1,Clause,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_article_142_clause_2_tu_31_den_60,crime_142,article_142,142,article_142_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_142_clause_3_61_tro_len,crime_142,article_142,142,article_142_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_142_clause_1_point_a_du_13_tuoi_den_duoi_16_tuoi,crime_142,article_142,142,article_142_clause_1_point_a,Point,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_article_142_clause_2_point_c_tu_31_den_60,crime_142,article_142,142,article_142_clause_2_point_c,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_142_clause_3_point_d_61_tro_len,crime_142,article_142,142,article_142_clause_3_point_d,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_143_clause_4_du_16_tuoi_den_duoi_18_tuoi,crime_143,article_143,143,condition_article_143_clause_4,Condition,đủ 16 tuổi đến dưới 18 tuổi,16,18,age,du 16 tuoi den duoi 18 tuoi
threshold_condition_article_143_clause_2_point_e_tu_31_den_60,crime_143,article_143,143,condition_article_143_clause_2_point_e,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_143_clause_3_point_a_61_tro_len,crime_143,article_143,143,condition_article_143_clause_3_point_a,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_143_clause_2_tu_31_den_60,crime_143,article_143,143,article_143_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_143_clause_3_61_tro_len,crime_143,article_143,143,article_143_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_143_clause_4_du_16_tuoi_den_duoi_18_tuoi,crime_143,article_143,143,article_143_clause_4,Clause,đủ 16 tuổi đến dưới 18 tuổi,16,18,age,du 16 tuoi den duoi 18 tuoi
threshold_article_143_clause_2_point_e_tu_31_den_60,crime_143,article_143,143,article_143_clause_2_point_e,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_143_clause_3_point_a_61_tro_len,crime_143,article_143,143,article_143_clause_3_point_a,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_144_clause_1_du_13_tuoi_den_duoi_16_tuoi,crime_144,article_144,144,condition_article_144_clause_1,Condition,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_condition_article_144_clause_2_point_c_tu_31_den_60,crime_144,article_144,144,condition_article_144_clause_2_point_c,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_144_clause_3_point_b_61_tro_len,crime_144,article_144,144,condition_article_144_clause_3_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_144_clause_1_du_13_tuoi_den_duoi_16_tuoi,crime_144,article_144,144,article_144_clause_1,Clause,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_article_144_clause_2_tu_31_den_60,crime_144,article_144,144,article_144_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_144_clause_3_61_tro_len,crime_144,article_144,144,article_144_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_144_clause_2_point_c_tu_31_den_60,crime_144,article_144,144,article_144_clause_2_point_c,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_144_clause_3_point_b_61_tro_len,crime_144,article_144,144,article_144_clause_3_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_145_clause_1_du_13_tuoi_den_duoi_16_tuoi,crime_145,article_145,145,condition_article_145_clause_1,Condition,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_condition_article_145_clause_2_point_d_tu_31_den_60,crime_145,article_145,145,condition_article_145_clause_2_point_d,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_145_clause_3_point_a_61_tro_len,crime_145,article_145,145,condition_article_145_clause_3_point_a,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_145_clause_1_du_13_tuoi_den_duoi_16_tuoi,crime_145,article_145,145,article_145_clause_1,Clause,đủ 13 tuổi đến dưới 16 tuổi,13,16,age,du 13 tuoi den duoi 16 tuoi
threshold_article_145_clause_2_tu_31_den_60,crime_145,article_145,145,article_145_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_145_clause_3_61_tro_len,crime_145,article_145,145,article_145_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_145_clause_2_point_d_tu_31_den_60,crime_145,article_145,145,article_145_clause_2_point_d,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_145_clause_3_point_a_61_tro_len,crime_145,article_145,145,article_145_clause_3_point_a,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_146_clause_2_point_d_tu_31_den_60,crime_146,article_146,146,condition_article_146_clause_2_point_d,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_146_clause_3_point_a_61_tro_len,crime_146,article_146,146,condition_article_146_clause_3_point_a,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_146_clause_2_tu_31_den_60,crime_146,article_146,146,article_146_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_146_clause_3_61_tro_len,crime_146,article_146,146,article_146_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_146_clause_2_point_d_tu_31_den_60,crime_146,article_146,146,article_146_clause_2_point_d,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_146_clause_3_point_a_61_tro_len,crime_146,article_146,146,article_146_clause_3_point_a,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_147_clause_2_point_e_tu_31_den_60,crime_147,article_147,147,condition_article_147_clause_2_point_e,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_147_clause_3_point_a_61_tro_len,crime_147,article_147,147,condition_article_147_clause_3_point_a,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_147_clause_2_tu_31_den_60,crime_147,article_147,147,article_147_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_147_clause_3_61_tro_len,crime_147,article_147,147,article_147_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_147_clause_2_point_e_tu_31_den_60,crime_147,article_147,147,article_147_clause_2_point_e,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_147_clause_3_point_a_61_tro_len,crime_147,article_147,147,article_147_clause_3_point_a,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_149_clause_2_point_e_tu_31_den_60,crime_149,article_149,149,condition_article_149_clause_2_point_e,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_149_clause_3_point_c_61_tro_len,crime_149,article_149,149,condition_article_149_clause_3_point_c,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_149_clause_2_tu_31_den_60,crime_149,article_149,149,article_149_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_149_clause_3_61_tro_len,crime_149,article_149,149,article_149_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_149_clause_2_point_e_tu_31_den_60,crime_149,article_149,149,article_149_clause_2_point_e,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_149_clause_3_point_c_61_tro_len,crime_149,article_149,149,article_149_clause_3_point_c,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_150_clause_4_000_000_dong_den_100_000,crime_150,article_150,150,condition_article_150_clause_4,Condition,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_condition_article_150_clause_4_000_dong,crime_150,article_150,150,condition_article_150_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_150_clause_2_point_c_tu_31_den_60,crime_150,article_150,150,condition_article_150_clause_2_point_c,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_150_clause_3_point_c_61_tro_len,crime_150,article_150,150,condition_article_150_clause_3_point_c,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_150_clause_2_tu_31_den_60,crime_150,article_150,150,article_150_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_150_clause_3_61_tro_len,crime_150,article_150,150,article_150_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_150_clause_4_000_000_dong_den_100_000,crime_150,article_150,150,article_150_clause_4,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_150_clause_4_000_dong,crime_150,article_150,150,article_150_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_150_clause_2_point_c_tu_31_den_60,crime_150,article_150,150,article_150_clause_2_point_c,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_150_clause_3_point_c_61_tro_len,crime_150,article_150,150,article_150_clause_3_point_c,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_151_clause_4_000_000_dong_den_200_000,crime_151,article_151,151,condition_article_151_clause_4,Condition,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_condition_article_151_clause_4_000_dong,crime_151,article_151,151,condition_article_151_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_151_clause_2_point_h_tu_31_den_60,crime_151,article_151,151,condition_article_151_clause_2_point_h,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_151_clause_3_point_c_61_tro_len,crime_151,article_151,151,condition_article_151_clause_3_point_c,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_151_clause_2_tu_31_den_60,crime_151,article_151,151,article_151_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_151_clause_3_61_tro_len,crime_151,article_151,151,article_151_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_151_clause_4_000_000_dong_den_200_000,crime_151,article_151,151,article_151_clause_4,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_151_clause_4_000_dong,crime_151,article_151,151,article_151_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_151_clause_2_point_h_tu_31_den_60,crime_151,article_151,151,article_151_clause_2_point_h,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_151_clause_3_point_c_61_tro_len,crime_151,article_151,151,article_151_clause_3_point_c,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_152_clause_4_000_000_dong_den_50_000,crime_152,article_152,152,condition_article_152_clause_4,Condition,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_condition_article_152_clause_4_000_dong,crime_152,article_152,152,condition_article_152_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_article_152_clause_4_000_000_dong_den_50_000,crime_152,article_152,152,article_152_clause_4,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_152_clause_4_000_dong,crime_152,article_152,152,article_152_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_condition_article_153_clause_4_000_000_dong_den_50_000,crime_153,article_153,153,condition_article_153_clause_4,Condition,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_condition_article_153_clause_4_000_dong,crime_153,article_153,153,condition_article_153_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_153_clause_2_point_e_tu_31_den_60,crime_153,article_153,153,condition_article_153_clause_2_point_e,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_153_clause_3_point_c_61_tro_len,crime_153,article_153,153,condition_article_153_clause_3_point_c,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_153_clause_2_tu_31_den_60,crime_153,article_153,153,article_153_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_153_clause_3_61_tro_len,crime_153,article_153,153,article_153_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_153_clause_4_000_000_dong_den_50_000,crime_153,article_153,153,article_153_clause_4,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_153_clause_4_000_dong,crime_153,article_153,153,article_153_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_153_clause_2_point_e_tu_31_den_60,crime_153,article_153,153,article_153_clause_2_point_e,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_153_clause_3_point_c_61_tro_len,crime_153,article_153,153,article_153_clause_3_point_c,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_154_clause_4_000_000_dong_den_100_000,crime_154,article_154,154,condition_article_154_clause_4,Condition,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_condition_article_154_clause_4_000_dong,crime_154,article_154,154,condition_article_154_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_154_clause_2_point_e_tu_31_den_60,crime_154,article_154,154,condition_article_154_clause_2_point_e,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_154_clause_3_point_b_61_tro_len,crime_154,article_154,154,condition_article_154_clause_3_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_154_clause_2_tu_31_den_60,crime_154,article_154,154,article_154_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_154_clause_3_61_tro_len,crime_154,article_154,154,article_154_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_154_clause_4_000_000_dong_den_100_000,crime_154,article_154,154,article_154_clause_4,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_154_clause_4_000_dong,crime_154,article_154,154,article_154_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_154_clause_2_point_e_tu_31_den_60,crime_154,article_154,154,article_154_clause_2_point_e,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_154_clause_3_point_b_61_tro_len,crime_154,article_154,154,article_154_clause_3_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_155_clause_2_point_g_tu_31_den_60,crime_155,article_155,155,condition_article_155_clause_2_point_g,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_155_clause_3_point_a_61_tro_len,crime_155,article_155,155,condition_article_155_clause_3_point_a,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_155_clause_1_000_000_dong_den_30_000,crime_155,article_155,155,article_155_clause_1,Clause,000.000 đồng đến 30.000,000.000,30.000,vnd,000 000 dong den 30 000
threshold_article_155_clause_1_000_dong,crime_155,article_155,155,article_155_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_155_clause_2_tu_31_den_60,crime_155,article_155,155,article_155_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_155_clause_3_61_tro_len,crime_155,article_155,155,article_155_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_155_clause_2_point_g_tu_31_den_60,crime_155,article_155,155,article_155_clause_2_point_g,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_155_clause_3_point_a_61_tro_len,crime_155,article_155,155,article_155_clause_3_point_a,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_156_clause_4_000_000_dong_den_50_000,crime_156,article_156,156,condition_article_156_clause_4,Condition,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_condition_article_156_clause_4_000_dong,crime_156,article_156,156,condition_article_156_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_156_clause_2_point_g_tu_31_den_60,crime_156,article_156,156,condition_article_156_clause_2_point_g,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_156_clause_3_point_b_61_tro_len,crime_156,article_156,156,condition_article_156_clause_3_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_156_clause_1_000_000_dong_den_50_000,crime_156,article_156,156,article_156_clause_1,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_156_clause_1_000_dong,crime_156,article_156,156,article_156_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_156_clause_2_tu_31_den_60,crime_156,article_156,156,article_156_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_156_clause_3_61_tro_len,crime_156,article_156,156,article_156_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_156_clause_4_000_000_dong_den_50_000,crime_156,article_156,156,article_156_clause_4,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_156_clause_4_000_dong,crime_156,article_156,156,article_156_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_156_clause_2_point_g_tu_31_den_60,crime_156,article_156,156,article_156_clause_2_point_g,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_156_clause_3_point_b_61_tro_len,crime_156,article_156,156,article_156_clause_3_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_157_clause_2_point_h_tu_31_den_60,crime_157,article_157,157,condition_article_157_clause_2_point_h,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_157_clause_3_point_c_61_tro_len,crime_157,article_157,157,condition_article_157_clause_3_point_c,Condition,61% trở lên,61,,percent,61 tro len
threshold_article_157_clause_2_tu_31_den_60,crime_157,article_157,157,article_157_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_157_clause_3_61_tro_len,crime_157,article_157,157,article_157_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_157_clause_2_point_h_tu_31_den_60,crime_157,article_157,157,article_157_clause_2_point_h,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_157_clause_3_point_c_61_tro_len,crime_157,article_157,157,article_157_clause_3_point_c,Point,61% trở lên,61,,percent,61 tro len
threshold_condition_article_159_clause_3_000_000_dong_den_20_000,crime_159,article_159,159,condition_article_159_clause_3,Condition,000.000 đồng đến 20.000,000.000,20.000,vnd,000 000 dong den 20 000
threshold_condition_article_159_clause_3_000_dong,crime_159,article_159,159,condition_article_159_clause_3,Condition,000 đồng,000,,vnd,000 dong
threshold_article_159_clause_1_000_000_dong_den_50_000,crime_159,article_159,159,article_159_clause_1,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_159_clause_1_000_dong,crime_159,article_159,159,article_159_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_159_clause_3_000_000_dong_den_20_000,crime_159,article_159,159,article_159_clause_3,Clause,000.000 đồng đến 20.000,000.000,20.000,vnd,000 000 dong den 20 000
threshold_article_159_clause_3_000_dong,crime_159,article_159,159,article_159_clause_3,Clause,000 đồng,000,,vnd,000 dong
threshold_article_162_clause_1_000_000_dong_den_100_000,crime_162,article_162,162,article_162_clause_1,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_162_clause_1_000_dong,crime_162,article_162,162,article_162_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_162_clause_2_000_000_dong_den_200_000,crime_162,article_162,162,article_162_clause_2,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_162_clause_2_000_dong,crime_162,article_162,162,article_162_clause_2,Clause,000 đồng,000,,vnd,000 dong
threshold_article_165_clause_1_000_000_dong_den_50_000,crime_165,article_165,165,article_165_clause_1,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_165_clause_1_000_dong,crime_165,article_165,165,article_165_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_165_clause_2_000_000_dong_den_100_000,crime_165,article_165,165,article_165_clause_2,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_165_clause_2_000_dong,crime_165,article_165,165,article_165_clause_2,Clause,000 đồng,000,,vnd,000 dong
threshold_condition_article_168_clause_6_000_000_dong_den_100_000,crime_168,article_168,168,condition_article_168_clause_6,Condition,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_condition_article_168_clause_6_000_dong,crime_168,article_168,168,condition_article_168_clause_6,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_168_clause_2_point_c_tu_11_den_30,crime_168,article_168,168,condition_article_168_clause_2_point_c,Condition,từ 11% đến 30%,11,30,percent,tu 11 den 30
threshold_condition_article_168_clause_2_point_d_000_000_dong_den,crime_168,article_168,168,condition_article_168_clause_2_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_168_clause_2_point_d_000_000_dong,crime_168,article_168,168,condition_article_168_clause_2_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_168_clause_3_point_a_000_000_dong_den,crime_168,article_168,168,condition_article_168_clause_3_point_a,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_168_clause_3_point_a_000_000_dong,crime_168,article_168,168,condition_article_168_clause_3_point_a,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_168_clause_3_point_b_tu_31_den_60,crime_168,article_168,168,condition_article_168_clause_3_point_b,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_168_clause_4_point_a_000_000_dong_tro_len,crime_168,article_168,168,condition_article_168_clause_4_point_a,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_168_clause_4_point_b_61_tro_len,crime_168,article_168,168,condition_article_168_clause_4_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_168_clause_4_point_b_31_tro_len,crime_168,article_168,168,condition_article_168_clause_4_point_b,Condition,31% trở lên,31,,percent,31 tro len
threshold_article_168_clause_2_000_000_dong_den,crime_168,article_168,168,article_168_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_168_clause_2_000_000_dong,crime_168,article_168,168,article_168_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_168_clause_2_tu_11_den_30,crime_168,article_168,168,article_168_clause_2,Clause,từ 11% đến 30%,11,30,percent,tu 11 den 30
